seqnames,start,width
chr1,1196589,2
chr1,1196526,2
chr1,1196499,2
chr1,1196451,2
chr1,1196337,2
chr1,1196309,2
chr1,1196285,2
chr1,1196280,2
chr1,1196277,2
chr1,1196154,2
chr1,1196060,2
chr1,1196034,2
chr1,1195693,2
chr1,1195684,2
chr1,1195584,2
chr1,1195497,2
chr1,1195332,2
chr1,1195109,2
chr1,1195035,2
chr1,1194720,2
chr1,1194646,2
chr1,1194534,2
chr1,1194497,2
chr1,1194454,2
chr1,1194367,2
chr1,1194153,2
chr1,1194114,2
chr1,1194112,2
chr1,1194021,2
chr1,1194008,2
chr1,1193925,2
chr1,1193781,2
chr1,1193715,2
chr1,1193637,2
chr1,1193520,2
chr1,1193245,2
chr1,1192919,2
chr1,1192697,2
chr1,1192371,2
chr1,1192172,2
chr1,1192119,2
chr1,1192036,2
chr1,1191884,2
chr1,1191757,2
chr1,1191539,2
chr1,1191514,2
chr1,1191511,2
chr1,1191474,2
chr1,1191458,2
chr1,1191248,2
chr1,1191175,2
chr1,1191009,2
chr1,1190982,2
chr1,1190964,2
chr1,1190891,2
chr1,1190779,2
chr1,1190566,2
chr1,1190491,2
chr1,1190488,2
chr1,1190063,2
chr1,1190053,2
chr1,1189994,2
chr1,1189972,2
chr1,1189908,2
chr1,1189831,2
chr1,1189788,2
chr1,1189777,2
chr1,1189614,2
chr1,1189332,2
chr1,1189238,2
chr1,1189236,2
chr1,1189101,2
chr1,1189022,2
chr1,1188924,2
chr1,1188811,2
chr1,1188779,2
chr1,1188752,2
chr1,1188706,2
chr1,1188617,2
chr1,1188511,2
chr1,1188103,2
chr1,1188026,2
chr1,1188021,2
chr1,1187815,2
chr1,1187601,2
chr1,1187548,2
chr1,1187500,2
chr1,1187340,2
chr1,1187320,2
chr1,1187316,2
chr1,1187243,2
chr1,1187219,2
chr1,1187188,2
chr1,1187117,2
chr1,1186947,2
chr1,1186902,2
chr1,1186860,2
chr1,1186838,2
chr1,1186797,2
chr1,1186678,2
chr1,1186612,2
chr1,1186580,2
chr1,1186452,2
chr1,1186330,2
chr1,1186300,2
chr1,1186147,2
chr1,1186003,2
chr1,1185976,2
chr1,1185835,2
chr1,1185703,2
chr1,1185668,2
chr1,1185609,2
chr1,1185456,2
chr1,1185401,2
chr1,1185351,2
chr1,1185117,2
chr1,1184943,2
chr1,1184831,2
chr1,1184804,2
chr1,1184696,2
chr1,1184523,2
chr1,1184328,2
chr1,1184300,2
chr1,1184171,2
chr1,1184168,2
chr1,1184072,2
chr1,1183984,2
chr1,1183961,2
chr1,1183915,2
chr1,1183738,2
chr1,1183700,2
chr1,1183501,2
chr1,1183077,2
chr1,1183023,2
chr1,1182894,2
chr1,1182841,2
chr1,1182748,2
chr1,1182648,2
chr1,1182572,2
chr1,1182563,2
chr1,1182344,2
chr1,1182146,2
chr1,1182081,2
chr1,1182073,2
chr1,1181932,2
chr1,1181924,2
chr1,1181877,2
chr1,1181730,2
chr1,1181728,2
chr1,1181701,2
chr1,1181523,2
chr1,1181467,2
chr1,1181436,2
chr1,1181391,2
chr1,1181386,2
chr1,1181263,2
chr1,1181220,2
chr1,1181219,2
chr1,1180864,2
chr1,1180709,2
chr1,1180578,2
chr1,1180575,2
chr1,1180523,2
chr1,1180286,2
chr1,1180275,2
chr1,1180248,2
chr1,1180144,2
chr1,1179994,2
chr1,1179954,2
chr1,1179879,2
chr1,1179518,2
chr1,1179444,2
chr1,1179394,2
chr1,1179238,2
chr1,1179091,2
chr1,1179071,2
chr1,1179038,2
chr1,1178932,2
chr1,1178815,2
chr1,1178772,2
chr1,1178711,2
chr1,1178612,2
chr1,1178465,2
chr1,1178457,2
chr1,1178431,2
chr1,1178409,2
chr1,1178246,2
chr1,1178225,2
chr1,1178052,2
chr1,1178035,2
chr1,1178000,2
chr1,1177944,2
chr1,1177834,2
chr1,1177636,2
chr1,1177515,2
chr1,1177411,2
chr1,1177357,2
chr1,1177294,2
chr1,1177158,2
chr1,1177145,2
chr1,1177099,2
chr1,1177089,2
chr1,1176947,2
chr1,1176849,2
chr1,1176773,2
chr1,1176452,2
chr1,1176385,2
chr1,1176383,2
chr1,1176250,2
chr1,1176185,2
chr1,1176177,2
chr1,1176088,2
chr1,1175873,2
chr1,1175862,2
chr1,1175851,2
chr1,1175844,2
chr1,1175521,2
chr1,1175377,2
chr1,1175173,2
chr1,1175118,2
chr1,1175113,2
chr1,1174956,2
chr1,1174912,2
chr1,1174832,2
chr1,1174753,2
chr1,1174750,2
chr1,1174708,2
chr1,1174647,2
chr1,1174500,2
chr1,1174470,2
chr1,1174140,2
chr1,1174102,2
chr1,1174099,2
chr1,1174086,2
chr1,1173932,2
chr1,1173880,2
chr1,1173808,2
chr1,1173765,2
chr1,1173719,2
chr1,1173693,2
chr1,1173588,2
chr1,1173116,2
chr1,1172982,2
chr1,1172969,2
chr1,1172734,2
chr1,1172642,2
chr1,1172606,2
chr1,1172563,2
chr1,1172329,2
chr1,1172215,2
chr1,1171901,2
chr1,1171810,2
chr1,1171783,2
chr1,1171707,2
chr1,1171591,2
chr1,1171574,2
chr1,1171543,2
chr1,1171390,2
chr1,1171129,2
chr1,1171121,2
chr1,1171048,2
chr1,1170907,2
chr1,1170902,2
chr1,1170869,2
chr1,1170447,2
chr1,1170401,2
chr1,1170323,2
chr1,1170273,2
chr1,1170264,2
chr1,1170230,2
chr1,1169952,2
chr1,1169760,2
chr1,1169139,2
chr1,1169099,2
chr1,1168905,2
chr1,1168828,2
chr1,1168758,2
chr1,1168754,2
chr1,1168598,2
chr1,1168478,2
chr1,1168428,2
chr1,1168403,2
chr1,1168340,2
chr1,1168328,2
chr1,1168267,2
chr1,1168256,2
chr1,1168237,2
chr1,1168159,2
chr1,1168017,2
chr1,1167981,2
chr1,1167826,2
chr1,1167633,2
chr1,1167528,2
chr1,1167427,2
chr1,1167299,2
chr1,1167209,2
chr1,1167041,2
chr1,1166998,2
chr1,1166911,2
chr1,1166813,2
chr1,1166498,2
chr1,1166283,2
chr1,1166257,2
chr1,1166232,2
chr1,1166073,2
chr1,1166052,2
chr1,1166018,2
chr1,1165845,2
chr1,1165790,2
chr1,1165725,2
chr1,1165715,2
chr1,1165671,2
chr1,1165576,2
chr1,1165528,2
chr1,1165366,2
chr1,1165310,2
chr1,1165301,2
chr1,1165284,2
chr1,1165276,2
chr1,1164951,2
chr1,1164836,2
chr1,1164820,2
chr1,1164587,2
chr1,1164501,2
chr1,1164468,2
chr1,1164248,2
chr1,1164210,2
chr1,1164187,2
chr1,1163994,2
chr1,1163970,2
chr1,1163929,2
chr1,1163870,2
chr1,1163698,2
chr1,1163583,2
chr1,1163530,2
chr1,1163505,2
chr1,1163199,2
chr1,1163190,2
chr1,1163094,2
chr1,1163071,2
chr1,1163016,2
chr1,1162942,2
chr1,1162923,2
chr1,1162838,2
chr1,1162742,2
chr1,1162726,2
chr1,1162667,2
chr1,1162366,2
chr1,1162342,2
chr1,1162306,2
chr1,1162267,2
chr1,1162193,2
chr1,1162071,2
chr1,1161711,2
chr1,1161587,2
chr1,1161540,2
chr1,1161515,2
chr1,1161478,2
chr1,1161293,2
chr1,1161039,2
chr1,1160972,2
chr1,1160884,2
chr1,1160846,2
chr1,1160747,2
chr1,1160651,2
chr1,1160525,2
chr1,1160472,2
chr1,1160462,2
chr1,1160452,2
chr1,1160423,2
chr1,1160392,2
chr1,1160386,2
chr1,1160383,2
chr1,1160172,2
chr1,1160057,2
chr1,1159950,2
chr1,1159861,2
chr1,1159735,2
chr1,1159632,2
chr1,1159570,2
chr1,1159554,2
chr1,1159378,2
chr1,1159372,2
chr1,1159310,2
chr1,1159269,2
chr1,1158982,2
chr1,1158940,2
chr1,1158922,2
chr1,1158800,2
chr1,1158789,2
chr1,1158750,2
chr1,1158615,2
chr1,1158310,2
chr1,1158038,2
chr1,1158027,2
chr1,1158022,2
chr1,1157980,2
chr1,1157965,2
chr1,1157962,2
chr1,1157917,2
chr1,1157725,2
chr1,1157632,2
chr1,1157536,2
chr1,1157392,2
chr1,1157370,2
chr1,1157350,2
chr1,1157259,2
chr1,1157221,2
chr1,1157183,2
chr1,1157154,2
chr1,1157112,2
chr1,1156930,2
chr1,1156873,2
chr1,1156864,2
chr1,1156837,2
chr1,1156725,2
chr1,1156663,2
chr1,1156565,2
chr1,1156411,2
chr1,1156226,2
chr1,1156201,2
chr1,1156045,2
chr1,1155837,2
chr1,1155777,2
chr1,1155722,2
chr1,1155662,2
chr1,1155620,2
chr1,1155556,2
chr1,1155531,2
chr1,1155466,2
chr1,1155388,2
chr1,1155014,2
chr1,1154823,2
chr1,1154503,2
chr1,1154461,2
chr1,1154360,2
chr1,1154287,2
chr1,1154178,2
chr1,1154110,2
chr1,1153916,2
chr1,1153747,2
chr1,1153692,2
chr1,1153532,2
chr1,1153456,2
chr1,1153439,2
chr1,1153421,2
chr1,1153420,2
chr1,1153346,2
chr1,1153329,2
chr1,1153199,2
chr1,1153197,2
chr1,1153053,2
chr1,1152930,2
chr1,1152536,2
chr1,1152032,2
chr1,1151998,2
chr1,1151981,2
chr1,1151918,2
chr1,1151874,2
chr1,1151835,2
chr1,1151762,2
chr1,1151698,2
chr1,1151629,2
chr1,1151559,2
chr1,1151518,2
chr1,1151487,2
chr1,1151261,2
chr1,1151165,2
chr1,1151074,2
chr1,1151054,2
chr1,1150949,2
chr1,1150906,2
chr1,1150820,2
chr1,1150691,2
chr1,1150349,2
chr1,1150347,2
chr1,1150311,2
chr1,1149940,2
chr1,1149831,2
chr1,1149801,2
chr1,1149210,2
chr1,1149033,2
chr1,1148890,2
chr1,1148709,2
chr1,1148648,2
chr1,1148621,2
chr1,1148460,2
chr1,1148443,2
chr1,1148318,2
chr1,1148262,2
chr1,1147918,2
chr1,1147900,2
chr1,1147882,2
chr1,1147749,2
chr1,1147677,2
chr1,1147676,2
chr1,1147569,2
chr1,1147527,2
chr1,1147524,2
chr1,1147421,2
chr1,1147290,2
chr1,1147223,2
chr1,1146897,2
chr1,1146867,2
chr1,1146848,2
chr1,1146675,2
chr1,1146674,2
chr1,1146658,2
chr1,1146650,2
chr1,1146632,2
chr1,1146556,2
chr1,1146509,2
chr1,1146382,2
chr1,1146157,2
chr1,1146114,2
chr1,1146107,2
chr1,1145896,2
chr1,1145788,2
chr1,1145739,2
chr1,1145595,2
chr1,1145518,2
chr1,1145428,2
chr1,1145256,2
chr1,1145074,2
chr1,1144742,2
chr1,1144722,2
chr1,1144718,2
chr1,1144634,2
chr1,1144621,2
chr1,1144588,2
chr1,1144545,2
chr1,1144466,2
chr1,1144358,2
chr1,1144268,2
chr1,1144259,2
chr1,1144213,2
chr1,1144153,2
chr1,1144035,2
chr1,1144014,2
chr1,1143742,2
chr1,1143740,2
chr1,1143642,2
chr1,1143529,2
chr1,1143468,2
chr1,1143434,2
chr1,1143348,2
chr1,1143334,2
chr1,1143286,2
chr1,1143115,2
chr1,1143107,2
chr1,1143057,2
chr1,1143001,2
chr1,1142995,2
chr1,1142902,2
chr1,1142725,2
chr1,1142605,2
chr1,1142445,2
chr1,1142287,2
chr1,1142246,2
chr1,1142242,2
chr1,1142183,2
chr1,1142136,2
chr1,1142109,2
chr1,1141793,2
chr1,1141646,2
chr1,1141575,2
chr1,1141463,2
chr1,1141403,2
chr1,1141242,2
chr1,1141207,2
chr1,1141011,2
chr1,1140987,2
chr1,1140864,2
chr1,1140773,2
chr1,1140454,2
chr1,1140257,2
chr1,1140248,2
chr1,1140237,2
chr1,1140127,2
chr1,1139653,2
chr1,1139649,2
chr1,1139602,2
chr1,1139491,2
chr1,1139410,2
chr1,1139403,2
chr1,1139150,2
chr1,1139085,2
chr1,1139018,2
chr1,1138903,2
chr1,1138884,2
chr1,1138805,2
chr1,1138799,2
chr1,1138709,2
chr1,1138693,2
chr1,1138681,2
chr1,1138588,2
chr1,1138490,2
chr1,1138428,2
chr1,1138337,2
chr1,1138269,2
chr1,1138199,2
chr1,1138034,2
chr1,1137996,2
chr1,1137967,2
chr1,1137954,2
chr1,1137670,2
chr1,1137602,2
chr1,1137585,2
chr1,1137528,2
chr1,1137433,2
chr1,1137364,2
chr1,1137326,2
chr1,1137324,2
chr1,1137102,2
chr1,1137087,2
chr1,1137033,2
chr1,1137026,2
chr1,1137025,2
chr1,1136894,2
chr1,1136744,2
chr1,1136739,2
chr1,1136598,2
chr1,1136408,2
chr1,1136253,2
chr1,1136241,2
chr1,1136194,2
chr1,1136158,2
chr1,1136119,2
chr1,1135783,2
chr1,1135712,2
chr1,1135631,2
chr1,1135628,2
chr1,1135451,2
chr1,1134924,2
chr1,1134802,2
chr1,1134772,2
chr1,1134672,2
chr1,1134603,2
chr1,1134594,2
chr1,1134585,2
chr1,1134539,2
chr1,1134343,2
chr1,1134095,2
chr1,1133979,2
chr1,1133808,2
chr1,1133779,2
chr1,1133755,2
chr1,1133731,2
chr1,1133600,2
chr1,1133123,2
chr1,1133031,2
chr1,1132981,2
chr1,1132791,2
chr1,1132578,2
chr1,1132505,2
chr1,1132366,2
chr1,1132324,2
chr1,1132241,2
chr1,1132177,2
chr1,1132128,2
chr1,1132084,2
chr1,1131974,2
chr1,1131758,2
chr1,1131756,2
chr1,1131753,2
chr1,1131745,2
chr1,1131678,2
chr1,1131569,2
chr1,1131468,2
chr1,1131408,2
chr1,1131359,2
chr1,1131310,2
chr1,1131063,2
chr1,1130891,2
chr1,1130886,2
chr1,1130749,2
chr1,1130585,2
chr1,1130584,2
chr1,1130386,2
chr1,1130308,2
chr1,1130155,2
chr1,1130044,2
chr1,1129897,2
chr1,1129850,2
chr1,1129829,2
chr1,1129630,2
chr1,1129545,2
chr1,1129504,2
chr1,1129449,2
chr1,1129412,2
chr1,1129411,2
chr1,1129391,2
chr1,1129201,2
chr1,1129156,2
chr1,1129116,2
chr1,1129070,2
chr1,1128784,2
chr1,1128768,2
chr1,1128733,2
chr1,1128609,2
chr1,1128603,2
chr1,1128582,2
chr1,1128467,2
chr1,1128420,2
chr1,1128399,2
chr1,1128390,2
chr1,1128379,2
chr1,1128289,2
chr1,1128126,2
chr1,1128081,2
chr1,1127691,2
chr1,1127620,2
chr1,1127502,2
chr1,1127381,2
chr1,1127340,2
chr1,1127266,2
chr1,1126988,2
chr1,1126856,2
chr1,1126729,2
chr1,1126724,2
chr1,1126717,2
chr1,1126599,2
chr1,1126500,2
chr1,1126499,2
chr1,1126384,2
chr1,1126381,2
chr1,1126314,2
chr1,1126311,2
chr1,1126216,2
chr1,1126187,2
chr1,1126171,2
chr1,1126044,2
chr1,1125987,2
chr1,1125912,2
chr1,1125863,2
chr1,1125826,2
chr1,1125699,2
chr1,1125689,2
chr1,1125491,2
chr1,1125296,2
chr1,1125173,2
chr1,1125151,2
chr1,1124828,2
chr1,1124816,2
chr1,1124764,2
chr1,1124735,2
chr1,1124688,2
chr1,1124684,2
chr1,1124587,2
chr1,1124563,2
chr1,1124549,2
chr1,1124273,2
chr1,1124171,2
chr1,1124140,2
chr1,1124131,2
chr1,1124074,2
chr1,1124053,2
chr1,1124004,2
chr1,1123737,2
chr1,1123700,2
chr1,1123663,2
chr1,1123480,2
chr1,1123470,2
chr1,1123448,2
chr1,1123406,2
chr1,1123146,2
chr1,1123037,2
chr1,1122802,2
chr1,1122743,2
chr1,1122741,2
chr1,1122720,2
chr1,1122714,2
chr1,1122674,2
chr1,1122650,2
chr1,1122584,2
chr1,1122532,2
chr1,1122465,2
chr1,1122401,2
chr1,1122355,2
chr1,1122302,2
chr1,1122162,2
chr1,1122048,2
chr1,1121997,2
chr1,1121962,2
chr1,1121734,2
chr1,1121682,2
chr1,1121603,2
chr1,1121498,2
chr1,1121478,2
chr1,1121396,2
chr1,1121289,2
chr1,1121259,2
chr1,1121204,2
chr1,1120976,2
chr1,1120840,2
chr1,1120608,2
chr1,1120550,2
chr1,1120536,2
chr1,1120439,2
chr1,1120075,2
chr1,1119649,2
chr1,1119521,2
chr1,1119373,2
chr1,1119279,2
chr1,1119208,2
chr1,1119190,2
chr1,1119098,2
chr1,1119033,2
chr1,1118734,2
chr1,1118564,2
chr1,1118500,2
chr1,1118191,2
chr1,1118130,2
chr1,1117868,2
chr1,1117837,2
chr1,1117806,2
chr1,1117795,2
chr1,1117556,2
chr1,1117391,2
chr1,1117364,2
chr1,1117253,2
chr1,1117103,2
chr1,1117032,2
chr1,1117011,2
chr1,1117005,2
chr1,1116932,2
chr1,1116836,2
chr1,1116669,2
chr1,1116618,2
chr1,1116615,2
chr1,1116459,2
chr1,1116408,2
chr1,1116209,2
chr1,1116024,2
chr1,1116013,2
chr1,1116010,2
chr1,1115537,2
chr1,1115433,2
chr1,1115383,2
chr1,1115257,2
chr1,1115123,2
chr1,1115098,2
chr1,1115093,2
chr1,1114999,2
chr1,1114935,2
chr1,1114863,2
chr1,1114730,2
chr1,1114669,2
chr1,1114573,2
chr1,1114554,2
chr1,1114503,2
chr1,1114398,2
chr1,1114336,2
chr1,1114266,2
chr1,1114044,2
chr1,1113923,2
chr1,1113856,2
chr1,1113812,2
chr1,1113660,2
chr1,1113620,2
chr1,1113611,2
chr1,1113198,2
chr1,1112869,2
chr1,1112767,2
chr1,1112620,2
chr1,1112560,2
chr1,1112385,2
chr1,1112382,2
chr1,1112247,2
chr1,1112050,2
chr1,1111803,2
chr1,1111762,2
chr1,1111695,2
chr1,1111525,2
chr1,1111340,2
chr1,1111072,2
chr1,1111026,2
chr1,1110926,2
chr1,1110855,2
chr1,1110834,2
chr1,1110587,2
chr1,1110461,2
chr1,1110410,2
chr1,1110349,2
chr1,1110289,2
chr1,1110221,2
chr1,1110188,2
chr1,1110016,2
chr1,1109808,2
chr1,1109674,2
chr1,1109479,2
chr1,1109404,2
chr1,1109262,2
chr1,1109220,2
chr1,1109032,2
chr1,1108959,2
chr1,1108685,2
chr1,1108632,2
chr1,1108566,2
chr1,1108562,2
chr1,1108370,2
chr1,1108364,2
chr1,1108228,2
chr1,1108185,2
chr1,1108167,2
chr1,1107919,2
chr1,1107826,2
chr1,1107819,2
chr1,1107796,2
chr1,1107560,2
chr1,1107553,2
chr1,1107517,2
chr1,1107436,2
chr1,1107386,2
chr1,1107175,2
chr1,1107096,2
chr1,1106839,2
chr1,1106807,2
chr1,1106733,2
chr1,1106575,2
chr1,1106369,2
chr1,1106193,2
chr1,1106190,2
chr1,1106007,2
chr1,1105954,2
chr1,1105761,2
chr1,1105758,2
chr1,1105738,2
chr1,1105646,2
chr1,1105501,2
chr1,1105268,2
chr1,1105265,2
chr1,1105252,2
chr1,1105214,2
chr1,1104970,2
chr1,1104938,2
chr1,1104856,2
chr1,1104747,2
chr1,1104717,2
chr1,1104377,2
chr1,1104319,2
chr1,1104298,2
chr1,1104113,2
chr1,1103912,2
chr1,1103675,2
chr1,1103509,2
chr1,1103395,2
chr1,1103361,2
chr1,1103224,2
chr1,1103202,2
chr1,1103196,2
chr1,1103168,2
chr1,1103134,2
chr1,1102792,2
chr1,1102598,2
chr1,1102451,2
chr1,1102416,2
chr1,1101965,2
chr1,1101957,2
chr1,1101908,2
chr1,1101857,2
chr1,1101848,2
chr1,1101810,2
chr1,1101742,2
chr1,1101704,2
chr1,1101628,2
chr1,1101615,2
chr1,1101541,2
chr1,1101518,2
chr1,1101512,2
chr1,1101487,2
chr1,1101459,2
chr1,1101276,2
chr1,1101212,2
chr1,1101199,2
chr1,1101169,2
chr1,1101142,2
chr1,1101082,2
chr1,1101070,2
chr1,1100968,2
chr1,1100958,2
chr1,1100902,2
chr1,1100835,2
chr1,1100551,2
chr1,1100510,2
chr1,1100378,2
chr1,1100297,2
chr1,1100272,2
chr1,1100167,2
chr1,1100091,2
chr1,1099980,2
chr1,1099934,2
chr1,1099779,2
chr1,1099545,2
chr1,1099465,2
chr1,1099345,2
chr1,1099278,2
chr1,1099253,2
chr1,1099127,2
chr1,1099111,2
chr1,1098848,2
chr1,1098797,2
chr1,1098625,2
chr1,1098529,2
chr1,1098499,2
chr1,1098340,2
chr1,1098279,2
chr1,1098252,2
chr1,1098160,2
chr1,1098118,2
chr1,1098088,2
chr1,1097999,2
chr1,1097814,2
chr1,1097661,2
chr1,1097584,2
chr1,1097541,2
chr1,1097510,2
chr1,1097488,2
chr1,1097459,2
chr1,1097439,2
chr1,1097232,2
chr1,1097173,2
chr1,1097127,2
chr1,1097087,2
chr1,1096877,2
chr1,1096695,2
chr1,1096547,2
chr1,1096410,2
chr1,1096197,2
chr1,1096190,2
chr1,1096096,2
chr1,1096013,2
chr1,1095729,2
chr1,1095603,2
chr1,1095261,2
chr1,1095160,2
chr1,1095057,2
chr1,1095004,2
chr1,1094784,2
chr1,1094719,2
chr1,1094695,2
chr1,1094678,2
chr1,1094574,2
chr1,1094480,2
chr1,1094472,2
chr1,1094449,2
chr1,1094443,2
chr1,1094394,2
chr1,1094294,2
chr1,1094271,2
chr1,1094255,2
chr1,1094093,2
chr1,1093949,2
chr1,1093944,2
chr1,1093920,2
chr1,1093802,2
chr1,1093700,2
chr1,1093681,2
chr1,1093580,2
chr1,1093574,2
chr1,1093469,2
chr1,1093446,2
chr1,1093292,2
chr1,1093275,2
chr1,1093142,2
chr1,1093004,2
chr1,1092842,2
chr1,1092698,2
chr1,1092554,2
chr1,1092370,2
chr1,1092369,2
chr1,1092124,2
chr1,1091873,2
chr1,1091855,2
chr1,1091803,2
chr1,1091636,2
chr1,1091621,2
chr1,1091426,2
chr1,1091184,2
chr1,1091119,2
chr1,1090973,2
chr1,1090743,2
chr1,1090492,2
chr1,1090339,2
chr1,1090230,2
chr1,1090168,2
chr1,1090126,2
chr1,1089900,2
chr1,1089882,2
chr1,1089853,2
chr1,1089771,2
chr1,1089717,2
chr1,1089445,2
chr1,1089386,2
chr1,1089351,2
chr1,1089330,2
chr1,1089314,2
chr1,1089271,2
chr1,1089233,2
chr1,1089121,2
chr1,1088936,2
chr1,1088780,2
chr1,1088769,2
chr1,1088759,2
chr1,1088691,2
chr1,1088641,2
chr1,1088398,2
chr1,1088397,2
chr1,1088289,2
chr1,1088263,2
chr1,1088119,2
chr1,1088101,2
chr1,1088054,2
chr1,1087997,2
chr1,1087879,2
chr1,1087818,2
chr1,1087772,2
chr1,1087645,2
chr1,1087637,2
chr1,1087612,2
chr1,1087575,2
chr1,1087541,2
chr1,1087538,2
chr1,1087525,2
chr1,1087366,2
chr1,1087215,2
chr1,1087175,2
chr1,1087133,2
chr1,1087007,2
chr1,1086896,2
chr1,1086851,2
chr1,1086830,2
chr1,1086674,2
chr1,1086659,2
chr1,1086564,2
chr1,1086511,2
chr1,1086468,2
chr1,1085805,2
chr1,1085665,2
chr1,1085632,2
chr1,1085600,2
chr1,1085555,2
chr1,1085522,2
chr1,1085424,2
chr1,1085378,2
chr1,1084996,2
chr1,1084709,2
chr1,1084398,2
chr1,1084380,2
chr1,1084357,2
chr1,1084179,2
chr1,1083792,2
chr1,1083461,2
chr1,1083377,2
chr1,1083067,2
chr1,1082998,2
chr1,1082612,2
chr1,1082584,2
chr1,1082535,2
chr1,1082475,2
chr1,1082325,2
chr1,1082290,2
chr1,1082012,2
chr1,1081991,2
chr1,1081975,2
chr1,1081708,2
chr1,1081561,2
chr1,1081452,2
chr1,1081449,2
chr1,1081225,2
chr1,1081044,2
chr1,1080974,2
chr1,1080886,2
chr1,1080776,2
chr1,1080703,2
chr1,1080698,2
chr1,1080536,2
chr1,1080470,2
chr1,1080450,2
chr1,1080280,2
chr1,1080260,2
chr1,1080178,2
chr1,1080043,2
chr1,1079872,2
chr1,1079855,2
chr1,1079835,2
chr1,1079832,2
chr1,1079749,2
chr1,1079707,2
chr1,1079672,2
chr1,1079528,2
chr1,1079383,2
chr1,1079347,2
chr1,1079304,2
chr1,1079208,2
chr1,1079160,2
chr1,1079117,2
chr1,1079044,2
chr1,1078693,2
chr1,1078606,2
chr1,1078338,2
chr1,1078243,2
chr1,1078165,2
chr1,1078126,2
chr1,1078097,2
chr1,1078066,2
chr1,1078060,2
chr1,1077950,2
chr1,1077859,2
chr1,1077823,2
chr1,1077680,2
chr1,1077599,2
chr1,1077462,2
chr1,1077402,2
chr1,1077338,2
chr1,1077313,2
chr1,1077236,2
chr1,1077192,2
chr1,1077140,2
chr1,1077120,2
chr1,1077101,2
chr1,1077084,2
chr1,1077057,2
chr1,1077033,2
chr1,1076978,2
chr1,1076911,2
chr1,1076850,2
chr1,1076758,2
chr1,1076754,2
chr1,1076690,2
chr1,1076655,2
chr1,1076471,2
chr1,1076451,2
chr1,1076427,2
chr1,1076362,2
chr1,1076169,2
chr1,1076145,2
chr1,1076003,2
chr1,1075989,2
chr1,1075553,2
chr1,1075005,2
chr1,1074933,2
chr1,1074819,2
chr1,1074744,2
chr1,1074675,2
chr1,1074654,2
chr1,1074482,2
chr1,1074475,2
chr1,1074391,2
chr1,1074373,2
chr1,1073960,2
chr1,1073931,2
chr1,1073919,2
chr1,1073898,2
chr1,1073886,2
chr1,1073743,2
chr1,1073662,2
chr1,1073623,2
chr1,1073523,2
chr1,1073489,2
chr1,1073476,2
chr1,1073378,2
chr1,1073349,2
chr1,1073003,2
chr1,1072813,2
chr1,1072615,2
chr1,1072555,2
chr1,1072545,2
chr1,1072512,2
chr1,1072285,2
chr1,1072159,2
chr1,1071903,2
chr1,1071756,2
chr1,1071702,2
chr1,1071692,2
chr1,1071555,2
chr1,1071529,2
chr1,1071524,2
chr1,1071487,2
chr1,1071311,2
chr1,1071190,2
chr1,1070888,2
chr1,1070737,2
chr1,1070657,2
chr1,1070649,2
chr1,1070458,2
chr1,1070457,2
chr1,1070435,2
chr1,1070326,2
chr1,1070207,2
chr1,1070202,2
chr1,1070187,2
chr1,1070159,2
chr1,1070070,2
chr1,1069903,2
chr1,1069815,2
chr1,1069669,2
chr1,1069668,2
chr1,1069665,2
chr1,1069578,2
chr1,1069485,2
chr1,1069431,2
chr1,1069417,2
chr1,1069385,2
chr1,1069339,2
chr1,1069309,2
chr1,1069212,2
chr1,1069190,2
chr1,1069101,2
chr1,1068911,2
chr1,1068852,2
chr1,1068763,2
chr1,1068749,2
chr1,1068692,2
chr1,1068689,2
chr1,1068493,2
chr1,1068442,2
chr1,1068282,2
chr1,1068249,2
chr1,1068192,2
chr1,1067999,2
chr1,1067976,2
chr1,1067935,2
chr1,1067921,2
chr1,1067620,2
chr1,1067601,2
chr1,1067367,2
chr1,1067305,2
chr1,1067000,2
chr1,1066980,2
chr1,1066780,2
chr1,1066681,2
chr1,1066583,2
chr1,1066476,2
chr1,1066446,2
chr1,1066327,2
chr1,1066300,2
chr1,1066281,2
chr1,1066221,2
chr1,1066202,2
chr1,1066048,2
chr1,1065947,2
chr1,1065920,2
chr1,1065696,2
chr1,1065652,2
chr1,1065520,2
chr1,1065508,2
chr1,1065469,2
chr1,1065452,2
chr1,1065203,2
chr1,1064929,2
chr1,1064896,2
chr1,1064760,2
chr1,1064724,2
chr1,1064711,2
chr1,1064708,2
chr1,1064461,2
chr1,1064435,2
chr1,1064424,2
chr1,1064403,2
chr1,1064347,2
chr1,1064327,2
chr1,1063844,2
chr1,1063732,2
chr1,1063705,2
chr1,1063677,2
chr1,1063356,2
chr1,1063254,2
chr1,1063236,2
chr1,1063168,2
chr1,1063148,2
chr1,1063096,2
chr1,1063039,2
chr1,1062899,2
chr1,1062800,2
chr1,1062764,2
chr1,1062739,2
chr1,1062653,2
chr1,1062389,2
chr1,1062373,2
chr1,1062372,2
chr1,1062176,2
chr1,1062101,2
chr1,1061976,2
chr1,1061840,2
chr1,1061600,2
chr1,1061412,2
chr1,1061334,2
chr1,1061067,2
chr1,1060915,2
chr1,1060841,2
chr1,1060762,2
chr1,1060647,2
chr1,1060622,2
chr1,1060592,2
chr1,1060518,2
chr1,1060367,2
chr1,1060364,2
chr1,1060357,2
